name,entry,size,thunk,calling_convention
FUN_10001080,10001080,96,0,unknown
FUN_10003ef0,10003ef0,96,0,unknown
FUN_100335f0,100335f0,96,0,unknown
FUN_100337a0,100337a0,96,0,unknown
FUN_10058100,10058100,96,0,unknown
FUN_1004ac30,1004ac30,95,0,unknown
FUN_10019c40,10019c40,94,0,unknown
FUN_1002a4a0,1002a4a0,92,0,unknown
FUN_1002dff0,1002dff0,92,0,unknown
FUN_1002e050,1002e050,92,0,unknown
FUN_10057940,10057940,91,0,unknown
FUN_10058670,10058670,90,0,unknown
FUN_1001cb80,1001cb80,89,0,unknown
FUN_10020410,10020410,89,0,unknown
FUN_1005a370,1005a370,88,0,unknown
FUN_10020af0,10020af0,87,0,unknown
FUN_10020b50,10020b50,87,0,unknown
FUN_100593d0,100593d0,87,0,unknown
FUN_100134d0,100134d0,86,0,unknown
FUN_10020a90,10020a90,86,0,unknown
FUN_10061130,10061130,86,0,unknown
FUN_10001df0,10001df0,85,0,unknown
FUN_100611f0,100611f0,85,0,unknown
FUN_10002050,10002050,84,0,unknown
FUN_10034590,10034590,84,0,unknown
FUN_10062a30,10062a30,84,0,unknown
FUN_1004a4a0,1004a4a0,83,0,unknown
FUN_1004a500,1004a500,83,0,unknown
FUN_10025c40,10025c40,82,0,unknown
FUN_10059e00,10059e00,82,0,unknown
FUN_100563f0,100563f0,81,0,unknown
FUN_10059380,10059380,80,0,unknown
FUN_10034bd0,10034bd0,79,0,unknown
FUN_10058e20,10058e20,79,0,unknown
FUN_10036720,10036720,78,0,unknown
FUN_10057290,10057290,78,0,unknown
FUN_10057740,10057740,78,0,unknown
FUN_100343d0,100343d0,77,0,unknown
FUN_1004e480,1004e480,77,0,unknown
FUN_100572e0,100572e0,77,0,unknown
FUN_100580b0,100580b0,77,0,unknown
FUN_10057470,10057470,76,0,unknown
FUN_10057790,10057790,72,0,unknown
FUN_10002990,10002990,71,0,unknown
FUN_1001d590,1001d590,71,0,unknown
FUN_1002a660,1002a660,71,0,unknown
FUN_10006cf0,10006cf0,70,0,unknown
FUN_10048df0,10048df0,70,0,unknown
FUN_10053d90,10053d90,70,0,unknown
FUN_100574c0,100574c0,69,0,unknown
FUN_100577e0,100577e0,69,0,unknown
__SEH_prolog4,10064120,69,0,unknown
FUN_10003d10,10003d10,68,0,unknown
FUN_10051840,10051840,68,0,unknown
FUN_100569e0,100569e0,68,0,unknown
__FindPESection,10063fd0,68,0,__cdecl
FUN_10001170,10001170,67,0,unknown
FUN_10052200,10052200,67,0,unknown
FUN_10001850,10001850,66,0,unknown
FUN_10004e70,10004e70,66,0,unknown
FUN_100481a0,100481a0,65,0,unknown
FUN_1005e450,1005e450,65,0,unknown
FUN_1000abf0,1000abf0,63,0,unknown
FUN_10053d50,10053d50,63,0,unknown
FUN_1004be40,1004be40,59,0,unknown
FUN_10043570,10043570,58,0,unknown
FUN_10060610,10060610,58,0,unknown
FUN_10009d60,10009d60,56,0,unknown
FUN_10057430,10057430,55,0,unknown
FUN_1005ad30,1005ad30,55,0,unknown
FUN_10045050,10045050,54,0,unknown
FUN_10001ff0,10001ff0,53,0,unknown
FUN_10008780,10008780,53,0,unknown
FUN_10056a30,10056a30,53,0,unknown
FUN_100575e0,100575e0,53,0,unknown
FUN_10057c20,10057c20,53,0,unknown
__ValidateImageBase,10063f90,53,0,__cdecl
FUN_10006cb0,10006cb0,50,0,unknown
FUN_10001120,10001120,49,0,unknown
FUN_100020b0,100020b0,49,0,unknown
FUN_1001d5e0,1001d5e0,49,0,unknown
FUN_1004a460,1004a460,49,0,unknown
FUN_100068e0,100068e0,48,0,unknown
FUN_100020f0,100020f0,47,0,unknown
FUN_10057b30,10057b30,45,0,unknown
FUN_10057d40,10057d40,45,0,unknown
FUN_10008410,10008410,43,0,unknown
__alloca_probe,10064340,43,0,unknown
FUN_10012b10,10012b10,42,0,unknown
FUN_10012b50,10012b50,42,0,unknown
FUN_100252f0,100252f0,39,0,unknown
FUN_10064179,10064179,37,0,unknown
_DllMain@12,100640f4,36,0,unknown
FUN_10001fc0,10001fc0,35,0,unknown
FUN_100083e0,100083e0,35,0,unknown
entry,10063d56,35,0,unknown
FUN_1004ad90,1004ad90,33,0,unknown
FUN_10002030,10002030,32,0,unknown
FUN_10001020,10001020,31,0,unknown
dllEntry,10020a70,31,0,unknown
FUN_10020db0,10020db0,31,0,unknown
FUN_10001000,10001000,28,0,unknown
FUN_10032240,10032240,28,0,unknown
FUN_10050330,10050330,26,0,unknown
FUN_10037f80,10037f80,25,0,unknown
FUN_10001060,10001060,23,0,unknown
_atexit,10063f2c,23,0,__cdecl
FUN_10039ae0,10039ae0,22,0,unknown
__SEH_epilog4,10064165,20,0,unknown
__security_check_cookie,100639d9,15,0,__fastcall
FUN_10063d4b,10063d4b,11,0,unknown
FUN_10063f23,10063f23,9,0,unknown
initterm,100640dc,6,1,__cdecl
initterm_e,100640e2,6,1,__cdecl
_amsg_exit,100640e8,6,1,__cdecl
_crt_debugger_hook,1006423a,6,1,__cdecl
_unlock,10064246,6,1,__cdecl
__dllonexit,1006424c,6,1,unknown
_lock,10064252,6,1,__cdecl
except_handler4_common,10064258,6,1,__cdecl
memset,1006430c,6,1,__cdecl
_CIcos,10064312,6,1,unknown
_CIsin,10064318,6,1,unknown
_CIsqrt,1006431e,6,1,unknown
_CIatan2,10064324,6,1,unknown
_CItan,1006432a,6,1,unknown
_CIacos,10064330,6,1,unknown
floor,1006436c,6,1,__cdecl
memcpy,10064372,6,1,__cdecl
_CIpow,10064378,6,1,unknown
